"","Document","Date","clean_sentence","Source","Recipient_Code","Recipient_Name","aid_type","recipient_type","Note"
"136","İdare-Rapor_2016_WebFormati.pdf","2022","cadelede Güven Artırıcı Önlem baycan, Bosna-Hersek, Filistin, Etkinliği” projesi kapsamında ül- Kırgızistan, KKTC, Türkmenistan, Ayrıca; kemizin eş lideri olduğu Terörle Makedonya, Ürdün, Afganistan, Mücadele Güven Artırıcı Önlemi Kosova, Tacikistan, Kazakistan, • “Arnavutluk Emniyet Teşkilatına çerçevesinde, Ankara’da düzen- Gürcistan, Pakistan, Moğolistan, Malzeme Alımı“ projesi kapsamın- lenen “Kritik Altyapının Terör Sal- Tunus, Sırbistan, Sudan, Soma- da Arnavutluk Polis üniformaları dırılarından Korunması Kursu”na li, Tanzanya, Uganda ve Sene- (31 kalemden oluşan malzeme) gal’den gelen uzmanların katılımı Afganistan, Azerbaycan, Birleşik temin edilmiştir.","Tika",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Merkezi Hükümet ve Bağlı Aktörler",""
"137","KMDBR_05092022.pdf","2022","Priştine Özel Eğitim ve Rehabilitasyon Merkezi İnşası TİKA, Priştine Belediyesi, Kosova Autizmi Derneği ve Kosova Down Sendrom Derneği arasındaki mutabakata istinaden ""Kosova Priştine Otizm ve Down Sendrom Merkezi Kurulumu"" gerçekleştirilmiştir.","Tika",347,"Kosova","Ekonomik, Kalkınma, Teknik ve Altyapı Yardımı","Yerel Yönetimler",""
"138","TİKA-2021-İdare-Faaliyet-Raporu.pdf","2021","HASTANE DONANIMI DESTEĞİ Kuzey Makedonya – Aziz Panteleymon Diş Hekimliği Fakültesi Kliniğinin Onarım, Mobilya ve Tıbbi Donanımı Projesi Başkent Üsküp’te yer alan Aziz Panteleymon Diş Hekimliği Fakültesi Hastanesi bir kamu sağlık kuru- mu olup, ülke genelinde ağız ve diş sağlığı alanında hizmet veren en yetkin ve kapsamlı kurumlardan bir tanesi durumundadır.","Tika",343,"Makedonya","İnsani Yardım","Merkezi Hükümet ve Bağlı Aktörler",""
"139","TİKA-2021-İdare-Faaliyet-Raporu.pdf","2021","Ekonomik Altyapı ve Hizmetler Kuzey Makedonya – MTV Stüdyo Kurulumu, Teknik Donanım ve Yazılım Desteği Projesi 1.2.1.","Tika",343,"Makedonya","Ekonomik, Kalkınma, Teknik ve Altyapı Yardımı","Merkezi Hükümet ve Bağlı Aktörler",""
"140","TİKA-2021-İdare-Faaliyet-Raporu.pdf","2021","Kuzey Makedonya’da altı farklı bölgede Vasilevo (Yeni Mahale köyü), Bosilovo (Ernekök
köyü), Konçe, Lozova (Dorfulu köyü), Gradsko (Koçuli köyü) ve Ohri Belediyeleri
sınırları içinde, tespit edilen toplam 20 aileye, yıl boyunca verimi yüksek olan çilek
yetiştiriciliği için gerekli tarım ekipmanları ve çilek fide desteği TİKA tarafından sağlanmıştır.
Proje ile kırsal kesimde kısıtlı şartlarda yaşayan dar gelirli aileler için alternatif
geçim kaynağı yaratılarak hayat standartlarının yükseltilmesine katkı sağlanmıştır.
Verilen destek ile aile başına 1000 metrekare arazide ekilecek olan 5000 çilek fidesinden
dört yıl boyunca verim alınabilmesi planlanmaktadır.","Tika",343,"Makedonya","Ekonomik, Kalkınma, Teknik ve Altyapı Yardımı","Yerel Yönetimler",""
"141","TIKA-2022-Idare-Faaliyet-Raporu.pdf","2022","106 | TİKA | 2022 YILI İDARE FAALİYET RAPORU 2022 YILI İDARE FAALİYET RAPORU | TİKA | 107 Kosova – Özel Eğitim ve Rehabilitasyon Merkezinin İnşası ve Donanımı Dezavantajlı bireylerin topluma kazandırılması ve eğitimlerine yöne- lik birçok proje ve faaliyeti hayata geçiren Başkanlığımız, Kosova’da Priştine Özel Eğitim ve Rehabilitasyon Merkezinin İnşasını ve donanı- mını tamamlayarak hizmete açmıştır.","Tika",347,"Kosova","Ekonomik, Kalkınma, Teknik ve Altyapı Yardımı","Sivil Toplum",""
"142","TIKA-2022-Idare-Faaliyet-Raporu.pdf","2022","21 Aralık Türkçe Eğitim Bayramı Etkinliklerine Destek
21 Aralık günü, 1944 yılında Kuzey Makedonya Türklerinin Türkçe eğitim
haklarını kazandığı gün olarak kabul edilmiş, 2007 yılında ise Kuzey
Makedonya Cumhuriyeti Resmi Bayramlar Yasa Tasarısı değişikliği
ile bahse konu tarih Kuzey Makedonya’da yaşayan Türklerin Milli
Bayramı olarak kabul edilmiştir. 21 Aralık Türkçe Eğitim Bayramı kutlamaları
2008 yılından bu yana Kuzey Makedonya’da eğitim, kültür ve
sosyal alanlarda faaliyet gösteren 50’den fazla derneğin katılımıyla
ve TİKA destekleriyle düzenlenmektedir. 2022 yılı Türkçe Eğitim Bayramına
Türkiye ve Makedonya’dan birçok siyasetçi, bürokrat, kurum
ve kuruluş temsilcileri ile birlikte yaklaşık 10 bin kişi katılımıyla coşkuyla
kutlanmıştır.","Tika",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"143","TİKA-Faaliyet-Raporu-2017.pdf","2017","TİKA İle Türkiye Belediyeler Birliği iş birliğinde yenilenen ve donanımı yapılan
Gostivar Mustafa Kemal Atatürk İlköğretim Okulu’nun açılışı, 21 Aralık Türkçe
Eğitim Günü Bayramı öncesinde Başbakan Yardımcısı Hakan Çavuşoğlu tarafından
yapılmıştır.","Tika",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"144","TİKA-Faaliyet-Raporu-2017.pdf","2017","Kosova - Öğrenci Yurdu Tadilatı 1960’lı yıllarda inşa edilen yurt; idari bölüm, sosyal alan, mutfak ve yemekhaneyi kapsayan ve yaklaşık 100 üniversite ve lise öğrencisini barındırabilecek iki bloktan oluşmaktadır.","Tika",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"145","TİKA-Faaliyet-Raporu-2017.pdf","2017","Makedonya - Üsküp Devlet Hastanesi
Çocuk Hastalıkları Kliniği Yoğun Bakım Ünitesinin
Yenilenmesi","Tika",343,"Makedonya","İnsani Yardım","Merkezi Hükümet ve Bağlı Aktörler",""
"146","TİKA-Faaliyet-Raporu-2017.pdf","2017","Kosova - Priştine Yaşar Paşa Camisi Restorasyonu ve Çevre Düzenlemesi 1834’te inşa edilmiş olan Yaşar Paşa Camisi zengin bir tezyinata sahiptir.","Tika",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"147","TİKA-Faaliyet-Raporu-2017.pdf","2017","Makedonya - Nar Yetiştiriciliğine Destek Başkanlığımız tarafından Doğu Makedonya Meyveciliğinin Geliştirilmesi Projesi kapsamında Türkiye’ye özgü Hicaz türü nar fidanlarının dikimi için çevre ve iklim koşullarının uygun olduğu bölgelerden tespit edilen toplam 50 çiftçi aileye 120’şer fidan olmak üzere toplam 6.000 Hicaz türü nar fidanı dağıtımı yapılmıştır.","Tika",343,"Makedonya","Ekonomik, Kalkınma, Teknik ve Altyapı Yardımı","Sivil Toplum",""
"148","TIKA-IFR-202319-Mart-2024-Web.pdf","2023","Kosova’nın başkenti Priştine’de, Priştine
Belediyesi, Kosova Otizm ve Kosova
Down Sendrom Derneği işbirliği ile ülkenin
en büyük özel eğitim merkezi inşa
edilmiş ve mobilya ve eğitim materyalleri
de temin edilerek merkez hizmete açılmıştır.","Tika",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"149","TIKA-IFR-202319-Mart-2024-Web.pdf","2023","Bilkent Üniversitesi İhsan
Doğramacı Erbil Vakfı tarafından
geleneksel olarak düzenlenen,
26 Eylül – 28 Eylül
2023 tarihleri arasında başkent
Priştine’de Kosova Priştine
Üniversitesi ev sahipliğinde
bu yıl 18. kez yapılan Uluslararası
Türk Dil Kurultayı’na
Başkanlığımızca destek verilmiştir.","Tika",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"150","TIKA-IFR-202319-Mart-2024-Web.pdf","2023","162 | TİKA 2023 YILI İDARE FAALİYET RAPORU TİKA 2023 YILI İDARE FAALİYET RAPORU | 163 Kuzey Makedonya Kuzey Makedonya Arıcılığın Geliştirilmesi Çilek Yetiştiriciliği Makedonya’nın kırsal kesimlerinde, nitelikli arı ürünlerinin üretiminin ve ürün kalitesi ile veriminin artırılması, Kuzey Makedonya’da kırsal kalkınmaya kat- işsizliğin azaltılması, aile içi gelirin kıda bulunmak amacı ile ağırlıklı olarak Türk- yükseltilmesi ve kırsal kesimden lerin yaşadığı Radoviş, Konçe, Demir Kapı, göçün önlenmesi amaçlarıyla ger- Negotin, Gradsko ve Resne bölgeleride 20 çekleştirilen “Kuzey Makedonya’da üreticiye toplam 100.000 adet çilek fidesi ile Arıcılığın Geliştirilmesi Projesi” kap- üretim aşamasında ihtiyaç duyulan organik samında geçimini arıcılık yaparak gübre, malçlama naylonu ve damlama sula- sağlayan 30 aileye; 10’ar adet arılı ma sistemi temin edilmiştir.","Tika",343,"Makedonya","Ekonomik, Kalkınma, Teknik ve Altyapı Yardımı","Sivil Toplum",""
"151","TİKA-Stratejik-Plan-2018-2022.pdf","2018","Gelişmekte olan ülkelerin dünyaya açılması için iletişim sektörünün güçlendirilmesi çerçevesinde Türkmenistan’dan Azerbaycan’a, Bosna Hersek’ten Makedonya’ya birçok ülke personeline mesleki eğitim ve kurumlara ekipman desteği verilmektedir.","Tika",343,"Makedonya","Ekonomik, Kalkınma, Teknik ve Altyapı Yardımı","Merkezi Hükümet ve Bağlı Aktörler",""
"152","TIKAFaaliyet2019WebKapakli.pdf","2019","TİKA tarafından Kosova’nın Gilan şehrindeki Musa Zajmi
İlköğretim Okulunun okul öncesi sınıfları yenilenerek
donatım desteği sağlanmıştır. Proje sayesinde çocuklar
kaliteli bir eğitim ortamına kavuşmuştur.","Tika",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"153","TIKAFaaliyet2019WebKapakli.pdf","2019","Kuzey Makedonya İslam Dini Birliği Başkanlığı’na bağlı ola- rak eğitim veren medresenin yurt binasının modernizasyonu ve donatımı Başkanlığımız Yurt Binası Modernizasyonu tarafından gerçekleştirilmiştir.","Tika",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"154","TIKAFaaliyet2019WebKapakli.pdf","2019","Azerbaycan, Kırgızistan, Türkmenistan, Gürcistan, Özbekistan, Romanya, Kosova ülkelerinde bulunan soydaşlarımızın
çocuklarının eğitimi için 260.000 üzerinde eğitim malzeme yardımı ile 165.000 üzerinde kültür kitabı hibesi
edilmiştir.","Tika",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"155","TIKAFaaliyet2019WebKapakli.pdf","2019","Sağlık Bakanlığı tarafından; sağlık alanındaki İkili anlaşmalar kapsamında, 2019 yılında Suriye, Irak, Afganistan,
Sudan, Yemen, Kosova, Azerbaycan, Arnavutluk, Nijer, Kırgızistan başta olmak üzere çeşitli ülke vatandaşlarından
yıllık ortalama 1.500 civarı hastaya ücretsiz sağlık hizmeti sunulmuştur.","Tika",347,"Kosova","İnsani Yardım","Sivil Toplum",""
"156","TIKAFaaliyet2019WebKapakli.pdf","2019","Kosova-Prizren Namazgâh bakım onarım projesi gerçekleştirilmiştir.","Tika",347,"Kosova","Eğitim ve Kültürel Yardımlar","Yerel Yönetimler",""
"157","TIKAFaaliyet2019WebKapakli.pdf","2019","Kosova-Ferizay Deshmoret Koshare İlköğretim Okulu bakım onarım ve malzeme alımı yapılmıştır.","Tika",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"158","TIKAFaaliyet2019WebKapakli.pdf","2019","Kosova - Priştina Piri Nazır [Pirinaz] Camii, Priştina Alaaddin Bey Camii, Cakova Mahmud Paşa Camii, Surigana
Köyü Camii, Cakova Rahaveç Kuran Kursu için restorasyon çalışmaları başlatılmıştır. Bölge halkı açısından kültürel
mirasın sembolü olarak görülen yapılar, sadece Kosovalıların değil dünyanın dört bir yanından gelen Türklerin
ve turistlerin önemli bir ziyaret noktasıdır.","Tika",347,"Kosova","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"159","TIKAFaaliyet2019WebKapakli.pdf","2019","Afganistan, Bangladeş, Benin, Bosna-Hersek, Burundi, Burkina Faso, Çad, Endonezya, Etiyopya, Fildişi Sahili,Filipinler,
Filistin, Gana, Kamerun, Kenya, Kosova, Kuzey Makedonya, Lübnan, Mali, Moğolistan, Moritanya, Nijer,
Sierra Leone, Sri Lanka, Tanzanya, Tayland, Uganda, Yemen’de bulunan yetimlere ve yetimhanelere nakdi, gıda
ve çeşitli malzeme desteğinde bulunulmuştur.","Tika",347,"Kosova","İnsani Yardım","Sivil Toplum",""
"160","TIKAFaaliyet2019WebKapakli.pdf","2019","TİKA tarafından Kuzey Makedonya’nın güneydoğusundaki Valandova şehrinde yeni okul binası
inşa edilmiştir. Kızıldoğan [Kazandol] Köyü’nde inşa edilen, Valandova “Tsvetan Dimov” İlköğretim
Okuluna bağlı köy okulunun eğitim binası tamamlanmıştır. 28 öğrencinin eğitim göreceği
yeni okul binasında üç derslik ve bir öğretmenler odası bulunmaktadır.","Tika",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"161","TIKAFaaliyet2019WebKapakli.pdf","2019","Kuzey Makedonya’da eğitim gören 2.000 soydaş öğrencimizin çanta ve kırtasiye ihtiyaçları karşılanmıştır.","Tika",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"162","TIKAFaaliyet2019WebKapakli.pdf","2019","orka Taleski Devlet Hastanesi 2019 yılında yaklaşık
olarak 9.921 hastaya yataklı, toplam 232.704 hastaya
ise ayakta tedavi hizmeti vermiştir. Belirtilen hasta
sayısından 600’den fazlası ambulans ile farklı sağlık
birimlerine ve merkezine nakledilmiştir. Hali hazırda
hastanede mevcut 3 adet ambulanstan 2 tanesi eski
ve kullanılamaz halde olup, durmadan arıza vermektedir.
Ancak, ülkedeki olumsuz ekonomik şartlar nedeniyle
eskiyen ambulansların yenilerinin temin edilmesinde
yaşanan sıkıntılar hastanenin hizmetlerinde
aksamalara neden olmaktadır. Devlet Hastanesi’nin
daha sağlıklı ve kaliteli hizmet verebilmesi için ihtiyaçları
olan bir adet acil yardım ambulans aracı TİKA tarafından
hibe edilmiştir.","Tika",343,"Makedonya","İnsani Yardım","Merkezi Hükümet ve Bağlı Aktörler",""
"163","TIKAFaaliyet2019WebKapakli.pdf","2019","Kuzey Makedonya Cumhuriyeti Dışişleri Bakanlığının
teknik altyapısının iyileştirilmesi
kapsamında TİKA tarafından dijital arşiv altyapısının
kurulumu için gerekli 3 adet masaüstü
bilgisayar, 2 adet renkli çok fonksiyonlu
yazıcı, 5 adet tarayıcı, 1 adet arşiv depolama
cihazı, 1 adet server ve 1 adet gelişmiş yazılım
temin edilmiş ve kurulumu yapılarak gerekli
eğitim desteği sağlanmıştır. Dijital arşiv altyapısının
kurulumu projesinin, Kuzey Makedonya
arşivlerinin araştırma maksatlı tasnifi
hususunda önemli","Tika",343,"Makedonya","Ekonomik, Kalkınma, Teknik ve Altyapı Yardımı","Merkezi Hükümet ve Bağlı Aktörler",""
"164","TIKAFaaliyet2019WebKapakli.pdf","2019","Kuzey Makedonya Sveti Nikole Belediyesinde yapımı planlanan cami inşaatı, Zimbabve’da Gara Warima Waqf
Foundation’un [GWWF] yarım halde bulunan cami inşaatları, Ukrayna Kiev Çayki Köyünde yapılmakta olan İslam
Kültür Merkezi inşaatına yardım gönderilmiştir.","Tika",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Yerel Yönetimler",""
"165","TIKAFaaliyet2019WebKapakli.pdf","2019","Vakfiyelerde yer alan hayır şartlarının yerine getirilmesi amacıyla Bosna-Hersek, Kuzey Kıbrıs Türk Cumhuriyeti,
Kuzey Makedonya ve Yemen’de bulunan ihtiyaç sahiplerine gıda yardımları gönderilmiştir.","Tika",343,"Makedonya","İnsani Yardım","Sivil Toplum",""
"166","TIKAFaaliyet2019WebKapakli.pdf","2019","Afganistan, Bangladeş, Benin, Bosna-Hersek, Burundi, Burkina Faso, Çad, Endonezya, Etiyopya, Fildişi Sahili,Filipinler,
Filistin, Gana, Kamerun, Kenya, Kosova, Kuzey Makedonya, Lübnan, Mali, Moğolistan, Moritanya, Nijer,
Sierra Leone, Sri Lanka, Tanzanya, Tayland, Uganda, Yemen’de bulunan yetimlere ve yetimhanelere nakdi, gıda
ve çeşitli malzeme desteğinde bulunulmuştur.","Tika",343,"Makedonya","İnsani Yardım","Sivil Toplum",""
"167","TIKAFaaliyet2019WebKapakli.pdf","2019","Bulgaristan Madan Bölge Hastanesi için dijital röntgen cihazı alımı yapılmıştır.","Tika ",355,"Bulgaristan","Ekonomik, Kalkınma, Teknik ve Altyapı Yardımı","Yerel Yönetimler",""
"168","TIKAFaaliyet2020Web.pdf","2020","Kuzey Makedonya Cumhuriyeti'nin Doyran Belediyesi
sınırları içinde, dağlık bir alanda bulunan Gökçeli Yörük
Türk Köyü merkezden 10 km uzaklıkta bulunmaktadır. Yörük
Türklerinin yaşadığı köyde bulunan yeni okul binasının
kapsamlı donatımı Başkanlığımız gerçekleştirilmiştir.
Kuzey Makedonya'da eğitimde eşitlik anlayışından hareketle
her çocuğun eşit eğitim alması için; fiziki altyapıların
güçlendirilmesi ile daha sağlıklı modern eğitim ortamların
oluşturulması amaçlanmıştır.","Tika",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Yerel Yönetimler",""
"169","TIKAFaaliyet2020Web.pdf","2020","Kuzey Makedonya –
Anayasa Mahkemesi Toplantı Salonunun Yenilenmesi
Kuzey Makedonya Cumhuriyeti Anayasa Mahkemesi yasaların anayasaya uygunluğunu denetleyen ve toplamda
dokuz üyeden oluşan en üst yargı organıdır. Bahse konu kurumun uluslararası heyetlerin katılımı ile toplantıların ve
önemli görüşmelerin gerçekleştirildiği toplantı salonunun eski ve yıpranmış olduğu, ayrıca salonun mobilya ekipmanı
ile sunum ve tanıtımlarında kullanılacak teknik donanımının yetersiz olmasından dolayı, söz konusu ana salonun
kapsamlı tadilatı ve donanımı Başkanlığımızca gerçekleştirilmiştir.","Tika",343,"Makedonya","Ekonomik, Kalkınma, Teknik ve Altyapı Yardımı","Merkezi Hükümet ve Bağlı Aktörler",""
"170","TIKAFaaliyet2020Web.pdf","2020","Başkanlığımızın ""Kuzey Makedonya Saglıklı ve Sürdürülebilir
Eğitim Projesi"" çerçevesinde ve Kuzey Makedonya
Çalışma ve Sosyal Politikalar Bakanlığı iş birliğinde
başkent Üsküp'teki Karpoş Belediyesinde bulunan ""Orce
Nikolov"" anaokuluna ve diğer anaokullara dağıtım gerçekleştirilmiştir.
Bu kapsamda Kuzey Makedonya'daki
anaokullarına yeni tip koronavirüs [Kovid-19] salgınıyla
mücadele kapsamında 150 dezenfektan standı ve 100
temassız ateş ölçer desteğinde bulunulmuştur.","Tika",343,"Makedonya","İnsani Yardım","Merkezi Hükümet ve Bağlı Aktörler",""
"171","TikaFaaliyetWeb.pdf","2018","N İ JER Makedonya – Üsküp İsa Bey Medresesi Eğitim ve Yurt Binası Modernizasyonu Üsküp İsa Bey Medresesi’nin dış cephe ve iç mekan duvarlarında su ve kanalizasyon tesisatında yaşanan aksaklıklar nedeniyle ciddi nem problemi yaşandığı, nemden kaynaklı kabarmalar, şişmeler, dağılmalar, cep- hede renk kirliliği, korozyon ve çürümenin olduğu gözlemlenmiştir. Binada yenileme çalışmalarına başlanmış olup çalışmalar halen devam etmektedir.","Tika",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"172","TikaFaaliyetWeb.pdf","2018","Kosova – Öğrenci Yurdu Modernizasyonu 1960’lı yıllarda inşa edilen yurt; idari bölüm, sosyal alan, mutfak ve yemekhaneyi kapsayan ve yaklaşık 100 üniversite ve lise öğrencisini barındırabilecek iki bloktan oluşmaktadır.","Tika",347,"Kosova","İnsani Yardım","Sivil Toplum",""
"173","TikaFaaliyetWeb.pdf","2018","Makedonya – Uluslararası
Balkan Üniversitesi'ne Destek. Yaklaşık 60 bin m2 kapalı alana sahip üniversite, Türkiye ile Balkanlar arasında eğitim ve kültür köprüsü olma
misyonu ile hareket etmektedir. Destek kapsamında, binanın fiziki altyapısı güçlendirilmiş, bina modern
sistemlerle donatılmıştır.","Tika",343,"Makedonya","Eğitim ve Kültürel Yardımlar","Sivil Toplum",""
"174","TikaFaaliyetWeb.pdf","2018","Makedonya Gostivar Belediyesi’nde faaliyet gösteren gösteren 150 yatak kapasiteli hastane; cerrahi, iç hastalıklar,
çocuk hastalıkları, nöroloji, kadın hastalıkları ve doğum, epidemiyoloji, travmatoloji ve deri hastalıkları
bölümleri ile yılda yaklaşık olarak 3 bin hastaya yataklı, 40 bin hastaya ise ayakta tedavi hizmeti vermektedir.
Ancak, ülkedeki olumsuz ekonomik şartlar nedeniyle eskiyen ambulansların yerine yenilerinin temin edilmesinde
yaşanan sıkıntılar hastanenin hizmetlerinde aksamalara neden olmaktadır. Bu kapsamda, ambulans
hizmeti vermekte yetersiz kalan hastanenin bahse konu ihtiyacının karşılanması ile acil durum tıp
kapasitesinin arttırılmasına katkı sağlanmıştır.","Tika",343,"Makedonya","Ekonomik, Kalkınma, Teknik ve Altyapı Yardımı","Yerel Yönetimler",""
